hs_code,year,flow
250590,2010,m
250590,2010,x
250610,2010,m
250610,2010,x
250620,2010,m
250620,2010,x
250700,2010,m
250700,2010,x
250810,2010,m
250810,2010,x
250830,2010,m
250830,2010,x
250840,2010,m
250840,2010,x
250850,2010,m
250850,2010,x
250860,2010,m
250860,2010,x
250870,2010,m
250870,2010,x
250900,2010,m
250900,2010,x
251010,2010,m
251010,2010,x
251020,2010,m
251020,2010,x
251110,2010,m
251110,2010,x
251120,2010,m
251120,2010,x
251200,2010,m
251200,2010,x
251310,2010,m
251310,2010,x
251320,2010,m
251320,2010,x
251400,2010,m
251400,2010,x
251511,2010,m
251511,2010,x
251512,2010,m
251512,2010,x
251520,2010,m
251520,2010,x
251611,2010,m
251611,2010,x
251612,2010,m
251612,2010,x
251620,2010,m
251620,2010,x
251690,2010,m
251690,2010,x
251710,2010,m
251710,2010,x
251720,2010,m
251720,2010,x
251730,2010,m
251730,2010,x
251741,2010,m
251741,2010,x
251749,2010,m
251749,2010,x
251810,2010,m
251810,2010,x
251820,2010,m
251820,2010,x
251830,2010,m
251830,2010,x
251910,2010,m
251910,2010,x
