hs_code,year,flow
050690,2010,m
050690,2010,x
050710,2010,m
050710,2010,x
050790,2010,m
050790,2010,x
050800,2010,m
050800,2010,x
051000,2010,m
051000,2010,x
051110,2010,m
051110,2010,x
051191,2010,m
051191,2010,x
051199,2010,m
051199,2010,x
060110,2010,m
060110,2010,x
060120,2010,m
060120,2010,x
060210,2010,m
060210,2010,x
060220,2010,m
060220,2010,x
060230,2010,m
060230,2010,x
060240,2010,m
060240,2010,x
060290,2010,m
060290,2010,x
060311,2010,m
060311,2010,x
060312,2010,m
060312,2010,x
060313,2010,m
060313,2010,x
060314,2010,m
060314,2010,x
060315,2010,m
060315,2010,x
060319,2010,m
060319,2010,x
060390,2010,m
060390,2010,x
060420,2010,m
060420,2010,x
060490,2010,m
060490,2010,x
070110,2010,m
070110,2010,x
070190,2010,m
070190,2010,x
070200,2010,m
070200,2010,x
070310,2010,m
070310,2010,x
070320,2010,m
070320,2010,x
070390,2010,m
070390,2010,x
070410,2010,m
070410,2010,x
070420,2010,m
070420,2010,x
070490,2010,m
070490,2010,x
070511,2010,m
070511,2010,x
070519,2010,m
070519,2010,x
