hs_code,year,flow
271500,2010,m
271500,2010,x
271600,2010,m
271600,2010,x
280110,2010,m
280110,2010,x
280120,2010,m
280120,2010,x
280130,2010,m
280130,2010,x
280200,2010,m
280200,2010,x
280300,2010,m
280300,2010,x
280410,2010,m
280410,2010,x
280421,2010,m
280421,2010,x
280429,2010,m
280429,2010,x
280430,2010,m
280430,2010,x
280440,2010,m
280440,2010,x
280450,2010,m
280450,2010,x
280461,2010,m
280461,2010,x
280469,2010,m
280469,2010,x
280470,2010,m
280470,2010,x
280480,2010,m
280480,2010,x
280490,2010,m
280490,2010,x
280511,2010,m
280511,2010,x
280512,2010,m
280512,2010,x
280519,2010,m
280519,2010,x
280530,2010,m
280530,2010,x
280540,2010,m
280540,2010,x
280610,2010,m
280610,2010,x
280620,2010,m
280620,2010,x
280700,2010,m
280700,2010,x
280800,2010,m
280800,2010,x
280910,2010,m
280910,2010,x
280920,2010,m
280920,2010,x
281000,2010,m
281000,2010,x
281111,2010,m
281111,2010,x
281119,2010,m
281119,2010,x
281121,2010,m
281121,2010,x
281122,2010,m
281122,2010,x
281129,2010,m
281129,2010,x
